GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS541643069	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Barkingfield Park	L6176171	H	39.8432805	-75.6764096	2017-10-14	08:54:00	obsr21578	S39924879	Traveling	P22	EBIRD	39	3.219		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS545033099	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Squire Cheyney Farm Park	L3972417	H	39.9370348	-75.5266339	2017-10-28	15:01:00	obsr204031	S40175181	Traveling	P22	EBIRD	123	3.862		1	1		1	1	0		Partly sunny temperature temperature 70 dA @13 mph 		
URN:CornellLabOfOrnithology:EBIRD:OBS541543534	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			My Yard	L4891946	P	39.8359592	-75.7172585	2017-10-14	12:30:00	obsr337458	S39918936	Traveling	P22	EBIRD	20	0.805		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS542828324	2021-03-23 21:23:10.058299	32848	species	Palm Warbler	Setophaga palmarum			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2017-10-19	10:57:00	obsr427262	S40012723	Traveling	P22	EBIRD	125	1.931		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS542138939	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Warwick County Park	L260300	H	40.1686397	-75.7207732	2017-10-15	08:30:00	obsr478956	S39958885	Traveling	P22	EBIRD	198	1.287		7	1		0	1	0			2 eastern (yellow), 1 western	
URN:CornellLabOfOrnithology:EBIRD:OBS542779213	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Lucky Hill Road	L4285786	P	39.9413140	-75.6435500	2017-10-19	08:45:00	obsr369798	S40009470	Stationary	P21	EBIRD	20			1	1		0	1	0			pumping his tail, foraging under trees and in bushes with the yellow-rumped	
URN:CornellLabOfOrnithology:EBIRD:OBS539685917	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2017-10-07	06:30:00	obsr432900	S39786248	Stationary	P21	EBIRD	750			16	1	G2674355	0	1	0		Friends of Exton Park - Big Sit		
URN:CornellLabOfOrnithology:EBIRD:OBS543230079	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Lucky Hill Road	L4285786	P	39.9413140	-75.6435500	2017-10-21	09:10:00	obsr369798	S40042416	Stationary	P21	EBIRD	20			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS541859286	2021-04-01 15:14:13.10447	32848	species	Palm Warbler	Setophaga palmarum			5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2017-10-15	08:00:00	obsr171621	S39939481	Traveling	P22	EBIRD	150	2.414		13	1	G2684593	0	1	0		Overcast, cool with a slight mist at times.		
URN:CornellLabOfOrnithology:EBIRD:OBS680518529	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2017-10-07	06:30:00	obsr334962	S50243462	Stationary	P21	EBIRD	750			16	1	G2674355	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS538595277	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Scott property	L2154381	P	39.9847480	-75.4658280	2017-10-01	10:07:00	obsr12482	S39577654	Traveling	P22	EBIRD	20	0.805		4	1	G2669294	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS539177117	2021-03-29 12:27:54.94253	32848	species	Palm Warbler	Setophaga palmarum			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Kendal At Longwood (Private), East Baltimore Pike, Kennett Square, PA, USA	L3335242	P	39.8734340	-75.6553262	2017-10-08	08:24:00	obsr89518	S39616531	Traveling	P22	EBIRD	95	3.203		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS543687188	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2017-10-22	08:00:00	obsr24203	S40073381	Traveling	P22	EBIRD	200	5.230		14	1	G2695834	0	1	0		47F/67F some scattered clouds. Mostly clear sky. 		
URN:CornellLabOfOrnithology:EBIRD:OBS544943760	2018-08-03 22:35:19	32848	species	Palm Warbler	Setophaga palmarum			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Longwood Gardens--Meadow Garden	L2212335	H	39.8773368	-75.6677341	2017-10-23	10:30:00	obsr89518	S40169051	Traveling	P22	EBIRD	30	0.644		26	1	G2697527	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS543700877	2021-03-23 21:23:10.058299	32848	species	Palm Warbler	Setophaga palmarum			4					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Longwood Gardens--Abbondi Property (restricted access)	L503797	H	39.8727917	-75.6859303	2017-10-22	10:15:00	obsr146205	S40074364	Traveling	P22	EBIRD	135	1.609		1	1		0	1	0		Judy Ford		
URN:CornellLabOfOrnithology:EBIRD:OBS537417865	2021-03-29 12:27:54.94253	32848	species	Palm Warbler	Setophaga palmarum			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hibernia County Park--Chambers Lake	L865342	H	40.0308266	-75.8571303	2017-10-01	07:00:00	obsr134567	S39496677	Traveling	P22	EBIRD	105	0.805		1	1		0	1	0		Many sparrows; numbers are conservative		
URN:CornellLabOfOrnithology:EBIRD:OBS537543987	2021-03-23 21:23:10.058299	32848	species	Palm Warbler	Setophaga palmarum			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2017-10-01	07:53:00	obsr382408	S39493890	Traveling	P22	EBIRD	203	3.219		21	1	G2663138	0	1	0		Bird walk led by Larry Lewis and Joe Sebastiani		
URN:CornellLabOfOrnithology:EBIRD:OBS541303226	2017-10-13 16:31:24	32848	species	Palm Warbler	Setophaga palmarum			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			US-PA-Uwchlan-I-76 W - 40.0647x-75.6502	L4571587	P	40.0647230	-75.6501520	2017-10-13	14:39:00	obsr139353	S39901773	Traveling	P22	EBIRD	52	1.287		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS541333737	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2017-10-12	08:34:00	obsr246969	S39904097	Traveling	P22	EBIRD	163	2.816		9	1	G2681301	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS544056420	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2017-10-22	08:00:00	obsr140631	S40098996	Traveling	P22	EBIRD	200	5.230		14	1	G2695834	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS545510929	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Kendal At Longwood (Private), East Baltimore Pike, Kennett Square, PA, USA	L3335242	P	39.8734340	-75.6553262	2017-10-30	08:35:00	obsr89518	S40208736	Traveling	P22	EBIRD	88	2.832		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS538729697	2021-04-01 15:14:13.10447	32848	species	Palm Warbler	Setophaga palmarum			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2017-10-06	12:01:00	obsr92769	S39585934	Traveling	P22	EBIRD	140	2.414		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS543687339	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2017-10-22	08:00:00	obsr691717	S40073392	Traveling	P22	EBIRD	200	5.230		14	1	G2695834	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS538595252	2021-03-23 21:23:10.058299	32848	species	Palm Warbler	Setophaga palmarum			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Scott property	L2154381	P	39.9847480	-75.4658280	2017-10-01	09:49:00	obsr12482	S39577652	Traveling	P22	EBIRD	73	2.414		4	1	G2669295	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS538628931	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hibernia County Park--Chambers Lake	L865342	H	40.0308266	-75.8571303	2017-10-06	09:00:00	obsr432900	S39579880	Traveling	P22	EBIRD	151	2.414		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS537634674	2021-03-23 21:23:10.058299	32848	species	Palm Warbler	Setophaga palmarum			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2017-10-01	07:53:00	obsr21578	S39510444	Traveling	P22	EBIRD	165	3.219		21	1	G2663138	0	1	0		Bird walk led by Larry Lewis and Joe Sebastiani		
URN:CornellLabOfOrnithology:EBIRD:OBS545869864	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Squire Cheyney Farm Park	L3972417	H	39.9370348	-75.5266339	2017-10-31	13:58:00	obsr204031	S40235599	Traveling	P22	EBIRD	135	3.862		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS540778121	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2017-10-12	08:34:00	obsr570868	S39868545	Traveling	P22	EBIRD	163	2.816		9	1	G2681301	0	1	0		60 degrees , high cloud cover, dry after overnight precipitation. Wind 10-12		
URN:CornellLabOfOrnithology:EBIRD:OBS537671731	2021-03-30 06:12:42.175549	32848	species	Palm Warbler	Setophaga palmarum			5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hibernia County Park--Chambers Lake	L865342	H	40.0308266	-75.8571303	2017-10-02	07:09:00	obsr134567	S39512927	Traveling	P22	EBIRD	120	0.805		1	1		0	1	0		west berm		
URN:CornellLabOfOrnithology:EBIRD:OBS541970876	2021-04-01 15:14:13.10447	32848	species	Palm Warbler	Setophaga palmarum			5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2017-10-15	08:00:00	obsr470076	S39947159	Traveling	P22	EBIRD	150	2.414		13	1	G2684593	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS541783431	2021-04-01 15:14:13.10447	32848	species	Palm Warbler	Setophaga palmarum			6					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Doe Run Area--Chapel Rd.	L2550350	H	39.9144829	-75.8251208	2017-10-14	08:27:00	obsr265714	S39934311	Incidental	P20	EBIRD				3	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS541843037	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_914	29			Coventry Woods Park	L820926	H	40.2086062	-75.7120040	2017-10-14	09:00:00	obsr12006	S39938430	Traveling	P22	EBIRD	180	1.609		2	1		0	1	0			yellow palms	
URN:CornellLabOfOrnithology:EBIRD:OBS542628327	2018-08-03 22:34:46	32848	species	Palm Warbler	Setophaga palmarum			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Longwood Gardens--Meadow Garden	L2212335	H	39.8773368	-75.6677341	2017-10-18	09:20:00	obsr146205	S39996818	Traveling	P22	EBIRD	110	2.414		13	1	G2689846	0	1	0		American Birding Association Bird Walk led by Bill Stewart, entered by Carol Majors		
URN:CornellLabOfOrnithology:EBIRD:OBS543135282	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2017-10-20	14:15:00	obsr439228	S40035704	Stationary	P21	EBIRD	75			2	1		0	1	0		clear & 71 degrees;  It was beautiful autumn day, and Dennis, Larry Lewis, and I enjoyed the hawk watch site		
URN:CornellLabOfOrnithology:EBIRD:OBS539913493	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2017-10-07	06:30:00	obsr246969	S39801350	Stationary	P21	EBIRD	750			16	1	G2674355	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS541336515	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			250 Sharp Road	L1006395	P	39.8151539	-75.7255465	2017-10-13	16:22:00	obsr21578	S39904316	Stationary	P21	EBIRD	37			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS541848271	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			6					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Valley Forge NHP--Chester Co. portion (Valley Creek/Mt. Misery/etc.)	L1155888	H	40.0926567	-75.4570245	2017-10-15	11:32:00	obsr570868	S39938785	Traveling	P22	EBIRD	85	1.609		1	1		0	1	0		68 degrees, overcast , light gray, dry. Wind 10-15. Sterling's HQ to Knox estate by uphill forest edge; return by Yellow Springs road.	These guys were duking it out with the resident bluebirds for feeding territory in a productive patch of trees adjacent to Sterling's HQ	
URN:CornellLabOfOrnithology:EBIRD:OBS541484480	2021-03-29 12:27:54.94253	32848	species	Palm Warbler	Setophaga palmarum			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Kendal At Longwood (Private), East Baltimore Pike, Kennett Square, PA, USA	L3335242	P	39.8734340	-75.6553262	2017-10-14	09:29:00	obsr89518	S39915154	Traveling	P22	EBIRD	154	4.265		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS538910451	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2017-10-07	07:15:00	obsr432900	S39599306	Traveling	P22	EBIRD	246	0.805		6	1	G2670657	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS543535872	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Longwood Gardens--Meadow Garden	L2212335	H	39.8773368	-75.6677341	2017-10-22	09:03:00	obsr21752	S40062890	Traveling	P22	EBIRD	147	3.911		9	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS542732313	2018-08-03 22:34:46	32848	species	Palm Warbler	Setophaga palmarum			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Longwood Gardens--Meadow Garden	L2212335	H	39.8773368	-75.6677341	2017-10-18	09:20:00	obsr315244	S40005301	Traveling	P22	EBIRD	110	2.414		13	1	G2689846	0	1	0		American Birding Association Bird Walk led by Bill Stewart, entered by Carol Majors		
URN:CornellLabOfOrnithology:EBIRD:OBS542176863	2021-04-01 15:14:13.10447	32848	species	Palm Warbler	Setophaga palmarum			5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2017-10-15	08:00:00	obsr626767	S39961934	Traveling	P22	EBIRD	150	2.414		13	1	G2684593	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS539684663	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2017-10-07	06:30:00	obsr542788	S39786129	Stationary	P21	EBIRD	750			16	1	G2674355	0	1	0		Friends of Exton Park - Big Sit		
URN:CornellLabOfOrnithology:EBIRD:OBS538892401	2021-03-30 06:12:42.175549	32848	species	Palm Warbler	Setophaga palmarum			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hibernia County Park--Chambers Lake	L865342	H	40.0308266	-75.8571303	2017-10-07	05:30:00	obsr134567	S39598130	Stationary	P21	EBIRD	240			6	1		0	1	0		Big Sit		
URN:CornellLabOfOrnithology:EBIRD:OBS543595951	2021-03-23 21:23:10.058299	32848	species	Palm Warbler	Setophaga palmarum			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2017-10-22	08:00:00	obsr439228	S40066989	Traveling	P22	EBIRD	200	1.448		2	1		0	1	0		This morning Dennis and I joined a guided bird walk with Mike (trip leader), Larry Lewis, Hank Davis, Julie, Coleen, Jean Marie, Kathleen, etc. partly cloudy and 49-69 degrees. E. GRAY SQUIRREL - 1		
URN:CornellLabOfOrnithology:EBIRD:OBS544920272	2018-08-03 22:35:40	32848	species	Palm Warbler	Setophaga palmarum			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Longwood Gardens--Meadow Garden	L2212335	H	39.8773368	-75.6677341	2017-10-28	09:08:00	obsr146205	S40167356	Traveling	P22	EBIRD	60	1.609		10	1	G2703590	0	1	0		Longwood Beginners' Walk. Submitted by Tim Sterrett.		
URN:CornellLabOfOrnithology:EBIRD:OBS542011445	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2017-10-15	13:47:00	obsr7291	S39950157	Traveling	P22	EBIRD	120	1.207		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS538910130	2017-10-07 11:40:22	32848	species	Palm Warbler	Setophaga palmarum			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Wilson Farm Park	L1616984	H	40.0715496	-75.4515159	2017-10-07	10:50:00	obsr5989	S39599287	Traveling	P22	EBIRD	49	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS538857312	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Somerset Lake	L865022	H	39.7850595	-75.7397461	2017-10-06	14:54:00	obsr21578	S39595375	Traveling	P22	EBIRD	56	1.287		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS540212154	2021-03-23 21:23:10.058299	32848	species	Palm Warbler	Setophaga palmarum			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2017-10-11	08:50:00	obsr432900	S39825382	Traveling	P22	EBIRD	50	0.402		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS545588732	2018-08-03 22:35:40	32848	species	Palm Warbler	Setophaga palmarum			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Longwood Gardens--Meadow Garden	L2212335	H	39.8773368	-75.6677341	2017-10-28	09:08:00	obsr974188	S40214248	Traveling	P22	EBIRD	60	1.609		10	1	G2703590	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS541271722	2017-10-13 15:20:54	32848	species	Palm Warbler	Setophaga palmarum			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2017-10-12	13:45:00	obsr926840	S39900452	Traveling	P22	EBIRD	90	0.161		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS543083685	2021-04-01 15:14:13.10447	32848	species	Palm Warbler	Setophaga palmarum			6					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Squire Cheyney Farm Park	L3972417	H	39.9370348	-75.5266339	2017-10-20	14:19:00	obsr204031	S40031895	Traveling	P22	EBIRD	93	3.862		1	1		0	1	0		Sunny temperature 73 degrees winds NW @12 mph 		
URN:CornellLabOfOrnithology:EBIRD:OBS537909259	2021-03-30 06:12:42.175549	32848	species	Palm Warbler	Setophaga palmarum			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hibernia County Park--Chambers Lake	L865342	H	40.0308266	-75.8571303	2017-10-03	07:40:00	obsr134567	S39529188	Traveling	P22	EBIRD	80	0.805		1	1		0	1	0		west berm		
URN:CornellLabOfOrnithology:EBIRD:OBS544093029	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Squire Cheyney Farm Park	L3972417	H	39.9370348	-75.5266339	2017-10-24	11:45:00	obsr204031	S40101747	Traveling	P22	EBIRD	106	3.862		1	1		1	1	0		Partly sunny temperature 70 degrees winds S @14 mph		
URN:CornellLabOfOrnithology:EBIRD:OBS701559050	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			9					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Black Rock Sanctuary	L165736	H	40.1548650	-75.5064540	2017-10-16	15:55:00	obsr199879	S51939569	Traveling	P22	EBIRD	126	3.219		1	1		0	1	0		Cloudy and breezy. 58 degrees.		
URN:CornellLabOfOrnithology:EBIRD:OBS538476736	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2017-10-05	08:25:00	obsr453541	S39568989	Traveling	P22	EBIRD	140	2.897		11	1	G2668387	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS543405207	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2017-10-21	15:30:00	obsr337458	S40054334	Traveling	P22	EBIRD	60	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS540289284	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			10					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2017-10-11	08:00:00	obsr337458	S39830980	Banding	P33	EBIRD	210			3	1		1	1	0			at least, including 3 banded	
URN:CornellLabOfOrnithology:EBIRD:OBS598295286	2021-03-23 21:23:10.058299	32848	species	Palm Warbler	Setophaga palmarum			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Johnson property	L2154197	P	39.9796190	-75.4617230	2017-10-01	08:01:00	obsr188811	S44450307	Traveling	P22	EBIRD	100	2.414		4	1	G2669298	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS541884184	2021-03-23 21:23:10.058299	32848	species	Palm Warbler	Setophaga palmarum			4					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2017-10-15	14:33:00	obsr293440	S39941311	Traveling	P22	EBIRD	74	2.414		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS540676464	2021-04-01 15:14:13.10447	32848	species	Palm Warbler	Setophaga palmarum			10					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2017-10-12	12:10:00	obsr542788	S39861143	Traveling	P22	EBIRD	32	0.805		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS541074660	2021-03-30 06:12:42.175549	32848	species	Palm Warbler	Setophaga palmarum			4					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hibernia County Park--Chambers Lake	L865342	H	40.0308266	-75.8571303	2017-10-13	07:45:00	obsr134567	S39891647	Traveling	P22	EBIRD	90	1.207		1	1		0	1	0		berms		
URN:CornellLabOfOrnithology:EBIRD:OBS544812470	2021-03-25 00:00:02.137287	32848	species	Palm Warbler	Setophaga palmarum			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Schuylkill River Trail--Cromby/Phoenixville	L3518888	H	40.1480119	-75.5288621	2017-10-27	09:45:00	obsr768051	S40159932	Traveling	P22	EBIRD	75	1.127		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS542571194	2021-04-01 15:14:13.10447	32848	species	Palm Warbler	Setophaga palmarum			5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2017-10-15	08:00:00	obsr140631	S39992756	Traveling	P22	EBIRD	150	2.414		13	1	G2684593	0	1	0				
